16 22106 83718
13 15945 334.620000 -265.560000
3 15946 -209.270000 -367.780000
6 15946 -306.350000 -17.710020
3 15947 -586.520000 -373.080000
9 15947 -614.460000 -11.390010
3 15948 60.150020 -383.720000
7 15948 -95.690000 27.960020
13 15948 358.939900 -295.210000
3 15949 310.270000 -405.980000
7 15949 132.620000 -26.549990
3 15950 -224.830000 -407.980000
9 15950 -225.640000 1.650024
3 15951 729.740000 -411.310100
7 15951 708.980000 18.419980
9 15951 593.890000 13.700010
3 15952 728.640000 -418.650000
7 15952 706.860000 13.080020
3 15953 702.700000 -436.210000
7 15953 680.650000 6.799988
3 15954 -494.290000 -457.069900
5 15954 227.550000 -558.500000
7 15954 -369.970000 168.970000
8 15954 -242.540000 -116.950000
13 15954 63.169980 -158.830000
15 15954 -326.430000 278.840000
3 15955 -52.020020 -458.870000
8 15955 43.549990 -169.460000
3 15956 188.760000 -465.120000
13 15956 430.600000 -392.530000
3 15957 44.979980 -507.990000
6 15957 -67.219970 -226.930100
8 15957 120.600000 -215.080000
12 15957 -68.349980 -172.690000
3 15958 -424.800000 -541.590000
7 15958 -352.360000 67.010010
8 15958 -202.890000 -190.040000
13 15958 82.349980 -247.920000
3 15959 45.429990 -585.189900
6 15959 -63.880000 -291.010000
3 15960 45.429990 -585.189900
6 15960 -63.880000 -291.010000
3 15961 -21.419980 -588.310100
6 15961 -129.780000 -286.340000
3 15962 -569.550000 384.950000
13 15962 97.340030 552.550000
14 15962 210.460000 210.580000
3 15963 -553.440000 374.620000
13 15963 108.220000 542.550000
3 15964 -400.240000 373.650000
5 15964 479.120000 303.910000
13 15964 237.960000 550.430000
14 15964 373.569900 205.000000
3 15965 -717.320000 346.530000
14 15965 42.130000 126.630000
3 15966 -317.480000 323.330000
4 15966 241.230000 -503.200000
13 15966 316.170000 515.650000
3 15967 -402.720000 310.030000
14 15967 360.900000 133.580000
3 15968 -402.720000 310.030000
14 15968 360.900000 133.580000
3 15969 -432.510000 287.920000
4 15969 211.490000 -395.150000
11 15969 144.960000 19.299990
3 15970 -410.920000 266.150000
5 15970 441.270000 173.300000
3 15971 -461.530000 219.970000
4 15971 169.930100 -361.230000
5 15971 380.180100 122.450000
3 15972 171.220000 189.930000
6 15972 235.350000 821.820000
8 15972 329.600000 412.300000
9 15972 120.580000 545.090000
11 15972 638.790000 -120.400000
13 15972 712.390000 329.570000
3 15973 -378.210000 172.270000
11 15973 193.190000 -71.340030
13 15973 237.890000 364.130000
14 15973 372.590000 -6.590027
3 15974 -534.500000 68.200010
4 15974 91.599980 -300.120000
5 15974 294.180100 -25.109990
8 15974 -259.370000 306.160000
11 15974 38.280030 -164.260000
3 15975 -9.919983 40.479980
14 15975 817.230000 -99.650020
3 15976 -321.200000 -8.250000
5 15976 527.060100 -84.900020
3 15977 137.100000 -29.239990
6 15977 182.580000 552.640000
12 15977 292.569900 540.890000
3 15978 -407.940000 -33.020020
6 15978 -465.440000 571.030000
8 15978 -148.660000 229.850000
9 15978 -389.060000 325.810000
13 15978 203.980000 200.330000
3 15979 313.280000 -34.630000
8 15979 434.720000 208.070000
3 15980 -186.540000 -102.590000
8 15980 44.159970 178.820000
3 15981 198.930100 -104.240000
6 15981 250.550000 452.250000
10 15981 500.220000 572.550000
3 15982 -171.580000 -110.820000
5 15982 696.530000 -183.190000
3 15983 277.340000 -145.970000
7 15983 361.010000 381.090000
8 15983 399.900000 115.900000
9 15983 215.380000 240.120000
3 15984 335.840000 -153.030000
6 15984 385.760000 341.530000
7 15984 410.380000 359.140000
8 15984 449.240000 106.500000
9 15984 264.840000 234.310000
10 15984 570.260000 425.290000
12 15984 472.720000 351.000000
13 15984 783.800000 -33.049990
3 15985 595.550000 -164.060000
7 15985 645.390000 276.820000
3 15986 716.970000 -183.890000
7 15986 754.130000 221.330000
3 15987 346.850000 -185.980000
8 15987 456.100000 77.019990
3 15988 710.950000 -205.250000
7 15988 743.400000 203.840000
3 15989 -57.849980 -228.580000
5 15989 561.000000 -555.600000
3 15990 135.250000 -241.310000
12 15990 77.409970 120.850000
15 15990 83.219970 174.570000
3 15991 144.690000 -252.450000
7 15991 0.950012 135.790000
10 15991 5.719971 157.190000
13 15991 450.080000 -207.480000
15 15991 79.489990 158.940000
3 15992 694.470000 -255.650000
7 15992 714.110000 162.910000
9 15992 572.280000 145.960000
3 15993 -64.250000 -268.540000
5 15993 540.840000 -597.550000
6 15993 -158.750000 64.370000
7 15993 -165.470000 166.620000
8 15993 53.489990 -2.940002
13 15993 296.250000 -171.360000
3 15994 99.710020 -275.430000
10 15994 -47.969970 144.340000
3 15995 162.840000 -276.470000
4 15995 -299.170000 -486.140000
7 15995 11.049990 109.690000
10 15995 14.960020 126.200000
13 15995 459.380000 -230.810000
3 15996 15.419980 -290.270000
6 15996 -79.500000 21.710020
12 15996 -63.690000 77.310000
13 15996 342.819900 -211.720000
3 15997 245.450000 -311.390000
6 15997 171.300000 -9.739990
10 15997 103.350000 74.349980
13 15997 525.860000 -271.380000
15 15997 195.760000 60.609990
3 15998 -22.400020 -321.270000
4 15998 -263.580000 -365.280000
7 15998 -147.310000 103.400000
9 15998 -55.500000 79.000000
10 15998 -159.160000 137.930000
15 15998 -110.200000 133.620000
3 15999 -216.660000 -387.090000
8 15999 -72.659970 -94.900020
3 16000 -582.000000 -391.520000
9 16000 -607.720000 -27.030030
3 16001 -206.410000 -414.000000
9 16001 -210.230000 -4.109985
3 16002 738.490000 -419.760000
7 16002 716.170000 8.719971
3 16003 738.490000 -419.760000
7 16003 716.170000 8.719971
3 16004 -448.310000 -431.000000
7 16004 -325.220000 193.460000
13 16004 101.300000 -141.340000
3 16005 -112.780000 -437.819900
6 16005 -223.570000 -136.240000
7 16005 -244.970000 6.650024
10 16005 -276.730000 38.710020
12 16005 -212.370000 -75.210020
15 16005 -246.070000 15.359990
3 16006 -34.880000 -459.160000
8 16006 57.200010 -170.520000
3 16007 248.110000 -460.500000
8 16007 296.670000 -186.910000
3 16008 30.150020 -467.319900
8 16008 109.540000 -181.470000
3 16009 225.880000 -544.720000
6 16009 120.770000 -266.040000
8 16009 272.170000 -253.670000
3 16010 -437.410000 -551.310100
7 16010 -367.510000 58.250000
13 16010 69.530030 -254.200000
15 16010 -344.740000 123.710000
3 16011 23.609990 -579.550000
6 16011 -84.070010 -286.090000
7 16011 -146.570000 -130.380000
15 16011 -129.950000 -173.560000
3 16012 -395.190000 318.610000
11 16012 196.520000 58.019990
13 16012 237.040000 498.390000
14 16012 372.300000 146.320000
3 16013 -358.430000 308.950000
4 16013 229.660000 -459.819900
13 16013 269.480000 493.370000
14 16013 409.950000 139.860000
3 16014 -661.450000 200.880000
4 16014 160.610000 -234.130000
5 16014 171.950000 87.150020
13 16014 -10.070010 353.860000
14 16014 79.320010 -9.489990
3 16015 367.590000 187.950000
6 16015 457.860000 746.770000
3 16016 -219.400000 181.230000
4 16016 150.650000 -551.250000
13 16016 393.550000 392.790000
14 16016 558.189900 22.010010
3 16017 413.730000 154.490000
8 16017 531.670000 371.600000
3 16018 -422.380000 129.400000
8 16018 -164.270000 356.820000
3 16019 119.670000 128.390000
6 16019 169.220000 749.260000
8 16019 284.510000 359.600000
9 16019 74.580020 486.250000
13 16019 658.560100 282.000000
3 16020 -85.840030 86.489990
6 16020 -48.969970 793.290000
13 16020 525.260000 323.820000
3 16021 -130.720000 24.599980
13 16021 472.800000 268.700000
14 16021 659.550000 -126.160000
3 16022 425.040000 -50.570010
7 16022 507.160000 436.560000
12 16022 580.510000 452.970000
3 16023 -366.960000 -121.000000
12 16023 -232.250000 467.150000
3 16024 -371.230000 -133.950000
8 16024 -114.540000 148.440000
3 16025 71.140010 -206.380000
8 16025 168.150000 42.769990
3 16026 733.840000 -211.490000
7 16026 764.180100 189.680000
3 16027 54.640010 -214.840000
4 16027 -225.920000 -437.420000
6 16027 -31.030030 110.020000
12 16027 -9.409973 163.630000
3 16028 182.030000 -216.380000
10 16028 67.890010 197.410000
15 16028 153.810100 206.020000
3 16029 366.170000 -216.310000
9 16029 291.230000 180.420000
10 16029 586.710000 343.390000
13 16029 801.480000 -93.739990
3 16030 55.109990 -234.960000
4 16030 -238.630000 -430.490000
6 16030 -31.080020 85.359990
7 16030 -70.630000 168.140000
9 16030 14.109990 155.320000
13 16030 385.550000 -175.870000
3 16031 55.109990 -234.960000
4 16031 -238.630000 -430.490000
7 16031 -70.630000 168.140000
3 16032 -57.120000 -245.140000
5 16032 555.170000 -575.850000
8 16032 61.280030 15.540010
13 16032 307.150000 -155.550000
3 16033 -121.340000 -292.670000
8 16033 11.520020 -18.910000
3 16034 -68.080020 -306.550000
6 16034 -163.080000 19.010010
8 16034 49.630000 -36.700010
12 16034 -139.230000 75.140010
3 16035 255.350000 -339.720000
7 16035 95.940000 44.289980
15 16035 201.819900 25.870000
3 16036 -580.260000 -356.910000
9 16036 -609.710000 1.989990
3 16037 134.750000 -402.290000
6 16037 39.530030 -115.810000
10 16037 -56.859990 -4.080017
12 16037 45.130000 -65.469970
3 16038 -16.349980 -461.480000
7 16038 -183.420000 -40.330020
8 16038 72.210020 -173.740000
10 16038 -215.540000 -23.710020
12 16038 -128.170000 -120.200000
15 16038 -175.740000 -56.960020
3 16039 62.450010 -469.840000
8 16039 135.560000 -185.420000
3 16040 76.049990 -470.490000
8 16040 146.140000 -186.830000
3 16041 132.510000 -555.450000
6 16041 21.349980 -274.460000
7 16041 -71.280030 -137.160000
8 16041 190.950000 -257.720000
12 16041 19.580020 -226.540000
13 16041 374.569900 -442.480000
3 16042 -149.210000 -564.790000
6 16042 -250.650000 -238.920000
3 16043 -451.450000 -579.040000
9 16043 -402.680000 -144.700000
3 16044 -456.230000 -589.510000
7 16044 -394.320000 20.820010
9 16044 -406.070000 -152.930000
13 16044 46.020020 -284.880000
3 16045 -262.480000 242.620000
11 16045 319.950000 3.119995
13 16045 352.840000 439.130000
3 16046 -408.370000 221.010000
4 16046 170.630000 -400.470000
8 16046 -156.280000 433.010000
11 16046 159.510000 -37.450010
3 16047 -689.950000 200.240000
4 16047 160.480000 -217.390000
5 16047 142.460000 85.320010
13 16047 -32.590030 349.950000
14 16047 51.549990 -12.289980
3 16048 -784.570000 195.730000
4 16048 158.360000 -167.060000
5 16048 54.929990 72.940000
13 16048 -105.670000 335.940000
3 16049 -3.559998 90.320010
9 16049 -28.179990 451.000000
14 16049 832.650000 -47.489990
3 16050 522.370000 -98.840030
7 16050 588.220000 360.910000
9 16050 428.069900 285.100000
10 16050 782.580000 406.050000
3 16051 -56.979980 -205.100000
5 16051 572.350000 -525.660000
13 16051 320.020000 -115.920000
3 16052 -110.400000 -272.120000
8 16052 20.549990 -3.369995
3 16053 -630.260000 -391.840000
9 16053 -654.430000 -32.900020
3 16054 -574.300000 -483.530000
9 16054 -588.530000 -104.870000
3 16055 -112.340000 -545.600000
9 16055 -127.070000 -112.780000
3 16056 24.030030 -569.870000
7 16056 -148.170000 -124.330000
10 16056 -179.580000 -118.740000
15 16056 -131.700000 -167.210000
3 16057 319.470000 136.550000
8 16057 446.470000 356.540000
9 16057 252.660000 496.920000
3 16058 -216.880000 107.020000
4 16058 99.060000 -541.380000
6 16058 -222.820000 774.440000
8 16058 18.770020 339.370000
13 16058 391.910000 328.930000
3 16059 -55.679990 6.369995
6 16059 -7.659973 702.040000
8 16059 158.870000 269.800000
9 16059 -74.909970 373.380000
13 16059 548.860000 259.770000
14 16059 752.880000 -139.560000
3 16060 -395.410000 0.809998
4 16060 51.080020 -384.570000
6 16060 -454.290000 613.180000
11 16060 171.070000 -207.450000
12 16060 -280.790000 589.820000
3 16061 -95.570010 -64.169980
11 16061 505.490000 -239.300000
3 16062 -309.340000 -123.700000
4 16062 -19.969970 -434.840000
8 16062 -62.859990 160.050000
13 16062 289.450000 136.980000
3 16063 -296.060000 -160.880000
13 16063 298.750000 108.040000
14 16063 447.170000 -316.400000
3 16064 102.210000 -236.420000
4 16064 -255.150000 -458.189900
6 16064 17.370000 76.570010
8 16064 191.750000 14.750000
12 16064 33.900020 129.960000
15 16064 36.359990 193.460000
3 16065 122.090000 -478.600000
15 16065 -58.609990 -126.870000
3 16066 -313.200000 265.840000
13 16066 303.120000 452.700000
14 16066 449.810100 93.200010
3 16067 -110.790000 16.969970
11 16067 486.319900 -173.770000
3 16068 213.110000 -237.410000
6 16068 142.070000 79.630000
8 16068 287.780000 11.130000
12 16068 162.810000 126.760000
3 16069 6.440002 -314.290000
7 16069 -126.090000 102.030000
3 16070 -625.140000 -346.720000
9 16070 -656.640000 7.609985
3 16071 70.640010 -393.030000
7 16071 -96.690000 14.270020
3 16072 732.750000 -399.950000
7 16072 714.689900 28.789980
3 16073 334.720000 -501.000000
8 16073 372.570000 -222.420000
3 16074 334.720000 -501.000000
6 16074 248.950000 -219.560100
8 16074 372.570000 -222.420000
3 16075 -147.090000 -567.700000
4 16075 -350.120000 -260.800000
8 16075 -24.900020 -245.390000
9 16075 -153.580000 -132.020000
3 16076 -333.930000 235.590000
4 16076 179.460000 -459.300000
13 16076 283.050000 425.090000
14 16076 426.170000 64.109990
3 16077 -609.110000 -381.930000
9 16077 -635.280000 -20.340030
3 16078 -199.000000 45.560000
4 16078 63.380000 -546.130000
5 16078 677.170000 -28.880000
6 16078 -201.250000 712.930000
8 16078 32.270020 297.910000
13 16078 406.540000 280.190000
3 16079 -4.919983 -276.460000
6 16079 -101.810000 53.030030
7 16079 -128.700000 150.170000
8 16079 96.489990 -8.029999
12 16079 -83.140010 109.290000
13 16079 332.700000 -190.320000
3 16080 -374.510000 179.830000
11 16080 195.330000 -69.330020
13 16080 234.610000 374.760000
14 16080 370.900000 4.609985
3 16081 -637.590000 132.000000
8 16081 -347.480000 354.040000
3 16082 -270.730000 35.890010
4 16082 64.270020 -489.550000
3 16083 -535.580000 174.270000
11 16083 41.679990 -75.150020
4 16084 68.440000 358.450000
5 16084 -611.070000 -320.140000
4 16085 -161.690000 355.460000
13 16085 -539.460000 -366.390000
4 16086 25.940000 91.130000
11 16086 -517.580000 -311.260000
13 16086 -530.140000 70.929990
14 16086 -565.960000 -313.610000
4 16087 27.020020 85.959990
11 16087 -508.170000 -310.100000
13 16087 -521.490000 74.020020
14 16087 -555.080000 -310.350000
4 16088 77.020020 69.549990
13 16088 -518.330000 165.130000
14 16088 -538.190000 -200.740000
4 16089 206.750000 56.239990
5 16089 -439.480000 159.300000
13 16089 -525.300000 386.390000
4 16090 184.939900 35.250000
5 16090 -378.850000 110.790000
14 16090 -456.830000 7.679993
4 16091 40.030030 33.820010
5 16091 -356.220000 -174.200000
4 16092 216.150000 26.400020
5 16092 -368.770000 177.510000
13 16092 -467.050000 405.010000
14 16092 -447.250000 72.750000
4 16093 154.630000 24.370000
5 16093 -342.980000 49.599980
13 16093 -434.220000 296.690000
4 16094 200.860000 20.570010
5 16094 -335.860000 137.990000
4 16095 182.920000 19.109990
5 16095 -331.280000 104.700000
4 16096 126.210000 16.929990
5 16096 -318.630000 -7.070007
13 16096 -409.040000 249.990000
14 16096 -398.150000 -108.270000
4 16097 283.500000 15.330020
5 16097 -377.330000 318.350000
4 16098 -5.919983 10.000000
13 16098 -355.880000 37.239990
14 16098 -359.870000 -367.790000
4 16099 84.510010 5.609985
5 16099 -281.190000 -88.770020
4 16100 245.170000 -2.880005
14 16100 -396.190000 131.260000
4 16101 245.170000 -2.880005
11 16101 -401.960000 38.590000
14 16101 -396.190000 131.260000
4 16102 236.040000 -5.429993
11 16102 -395.780000 41.450010
13 16102 -420.260000 446.270000
4 16103 240.510000 -8.679993
5 16103 -304.670000 228.950000
13 16103 -415.830000 452.530000
14 16103 -383.410000 123.130000
4 16104 253.790000 -8.989990
5 16104 -308.530000 255.460000
11 16104 -392.190000 52.500000
13 16104 -421.270000 475.870000
14 16104 -386.870000 149.220000
4 16105 153.520000 -10.690000
5 16105 -245.400000 40.859990
13 16105 -353.720000 294.650000
14 16105 -328.330000 -60.200010
4 16106 153.520000 -10.690000
5 16106 -245.400000 40.859990
13 16106 -353.720000 294.650000
14 16106 -328.330000 -60.200010
4 16107 67.719970 -13.460020
5 16107 -226.260000 -125.260000
4 16108 144.230000 -13.419980
5 16108 -236.430000 22.729980
4 16109 296.930100 -22.070010
5 16109 -296.050000 342.620000
11 16109 -370.200000 119.390000
4 16110 -15.359990 -23.900020
13 16110 -280.450000 27.479980
14 16110 -269.030000 -385.100000
4 16111 166.830000 -29.320010
5 16111 -199.120000 63.710020
13 16111 -316.460000 315.730000
14 16111 -282.600000 -37.940000
4 16112 256.510000 -30.120000
5 16112 -260.150000 259.590000
13 16112 -380.430000 481.950000
14 16112 -340.010000 153.360000
4 16113 236.860000 -30.870000
11 16113 -342.900000 18.710020
4 16114 76.020020 -32.280030
11 16114 -380.550000 -238.860000
4 16115 255.300000 -34.609990
5 16115 -250.520000 256.930000
13 16115 -371.940000 480.300000
14 16115 -330.430000 151.180000
4 16116 1.080017 -35.570010
5 16116 -166.920000 -252.830000
11 16116 -354.990000 -353.130000
4 16117 257.180100 -37.070010
5 16117 -246.880000 261.380000
11 16117 -356.510000 57.670010
4 16118 -28.950010 -38.659970
5 16118 -157.080000 -310.170000
7 16118 -771.220000 341.340000
11 16118 -344.900000 -399.820000
4 16119 138.330000 -38.919980
5 16119 -178.690000 11.929990
14 16119 -263.300000 -87.229980
4 16120 167.110000 -41.429990
5 16120 -176.520000 66.530030
4 16121 249.819900 -43.539980
5 16121 -231.370000 232.000000
13 16121 -353.530000 459.810000
4 16122 -48.489990 -45.169980
11 16122 -330.420000 -429.890000
14 16122 -222.450000 -442.930100
15 16122 -798.760000 492.520000
4 16123 181.660000 -45.409970
13 16123 -300.930000 345.250000
14 16123 -261.860000 -4.859985
4 16124 289.090000 -46.090030
5 16124 -233.140000 321.990000
13 16124 -362.640000 538.170000
14 16124 -313.790000 213.990000
4 16125 -19.239990 -46.570010
11 16125 -333.990000 -382.680000
13 16125 -244.050000 29.590030
14 16125 -224.110000 -385.300000
15 16125 -823.530000 565.190000
4 16126 -369.590000 -48.130000
7 16126 -553.560000 -226.990000
4 16127 -67.270020 -48.929990
5 16127 -131.410000 -382.180000
4 16128 309.800000 -49.239990
5 16128 -228.300000 359.910000
4 16129 -358.980000 -51.200010
7 16129 -555.010000 -209.580000
4 16130 262.660000 -50.760010
11 16130 -334.970000 67.390010
13 16130 -346.420000 495.920000
14 16130 -299.850000 166.890000
4 16131 258.590000 -51.520020
11 16131 -333.770000 61.060000
13 16131 -344.920000 489.000000
14 16131 -298.750000 159.650000
